time_s,path_error_mm,heading_error_deg,v_left_target,v_right_target,v_left_actual,v_right_actual,omega_cmd,gyro_z,yaw_error,wheel_pi_turn,turn_pwm,left_pwm,right_pwm,x_m,y_m
0.3,5.220280853990271,1.7522623188134894,0.5177,0.2823,0.5074031638786565,0.2913792656521381,-1.1,-1.0094574683482167,-0.09054253165178339,-0.7167214612358577,-23.44586112343552,55,13,0.11930917826216454,-0.009176238099728822
0.31,5.3378098986417655,1.63157626103053,0.5177,0.2823,0.507610042871877,0.2915291105010766,-1.1,-1.0097239830411235,-0.09027601695887655,-0.6862210430243592,-23.411244593389988,55,13,0.1232122198906953,-0.010027866595221369
0.32,5.446983504533712,1.5110186321061492,0.5177,0.2823,0.5078160975005348,0.29172002644073053,-1.1,-1.0097947245785244,-0.09020527542147572,-0.6627578326415031,-23.385726614273057,55,13,0.1271083113021059,-0.01091928355544743
0.33,5.547811677130964,1.3907030640761333,0.5177,0.2823,0.508027162368527,0.29194388557899853,-1.1,-1.0097349382688248,-0.09026506173117532,-0.6467332514468833,-23.369127772768444,55,13,0.13099723605390862,-0.011850483278699404
0.34,5.640309390872024,1.2707063973633181,0.5177,0.2823,0.5082475151716059,0.2921926026831417,-1.1,-1.0096023948059076,-0.09039760519409246,-0.6384387410257151,-23.361226361205354,55,13,0.1348787626085548,-0.012821452991199122
0.35,5.72449414279494,1.1510719483528804,0.5177,0.2823,0.5084799709150011,0.29245811951482686,-1.1,-1.009447903739132,-0.09055209626086813,-0.6380158256768018,-23.36171136974541,55,13,0.1387526369105804,-0.01383217259644703
0.36,5.800383808358614,1.0318126367581735,0.5177,0.2823,0.5087259733317304,0.2927324463168957,-1.1,-1.0093155467982928,-0.09068445320170726,-0.6454272615564197,-23.37014959154503,55,13,0.14261857555984525,-0.014882613922287418
0.37,5.867994792378273,0.9129141313362459,0.5177,0.2823,0.5089856916981627,0.2930077475727725,-1.1,-1.0092427295578983,-0.0907572704421018,-0.6604392166601185,-23.385965884121386,55,13,0.14647625984658388,-0.015972739581300556
0.38,5.9273404733731745,0.7943381175198976,0.5177,0.2823,0.509258128751797,0.29327645981775524,-1.1,-1.0092601352058024,-0.09073986479419771,-0.6826142440476015,-23.4084355800253,55,13,0.15032533088176256,-0.017102501562748666
0.39,5.978429942001527,0.6760257426058629,0.5177,0.2823,0.5095412431706585,0.2935314299290485,-1.1,-1.009391650661729,-0.090608349338271,-0.7113145921546322,-23.436687939350985,55,13,0.15416538601543017,-0.01827183967520087
0.4,6.021267340835596,0.5579449868248477,0.5134585950289225,0.2865414049710775,0.509750414790413,0.2938477363029563,-1.0603607012048835,-1.0088910209694244,-0.05146968023545906,-0.405342409012012,-22.019446291711898,55,14,0.1579959767814544,-0.019480679665300572
0.41,6.055935135323541,0.4426621041040718,0.5134585950289225,0.2865414049710775,0.5092766591264505,0.29482477598044426,-1.0603607012048835,-1.0021116034860105,-0.05824909771887299,-0.4499463273208937,-22.096586912444657,55,14,0.16181663451284775,-0.020728851968656477
0.42,6.082683144628704,0.3311997248385572,0.5133120842582286,0.2866879157417715,0.5089023827833742,0.2956708151930354,-1.0589914416656874,-0.9964091943473776,-0.06258224731830975,-0.5415238133347305,-22.190742961468665,55,14,0.1656269028387793,-0.02201600666146538
0.43,6.101744725645286,0.2229264003744307,0.5133120842582286,0.2866879157417715,0.5086222279490575,0.2963824440160887,-1.0589914416656874,-0.9917746912755552,-0.0672167503901322,-0.639364827253642,-22.327783267795205,55,14,0.16942628620792743,-0.023341788185133053
0.44,6.113309089619831,0.11717310239735683,0.5131787683286098,0.2868212316713903,0.5084380810559702,0.2969498491714494,-1.057745498398222,-0.9882627658155178,-0.06948273258270421,-0.7197893537970266,-22.406237984299185,55,14,0.17321424399820368,-0.024705860871782444
0.45,6.117523211712761,0.013394368383605932,0.5131787683286098,0.2868212316713903,0.5083080263991081,0.29740811395733174,-1.057745498398222,-0.9855136095410109,-0.0722318888572111,-0.8022838017114187,-22.515514408996648,55,14,0.17699019481989367,-0.02610790687234119
0.46,6.1145008546708395,-0.08890253230422336,0.5130507880360662,0.2869492119639339,0.5082327114467717,0.2977510693573423,-1.0565494208978141,-0.9835590751842498,-0.07299034571356433,-0.8675719142966247,-22.567639799308747,55,14,0.18075352450512108,-0.027547618092283076
0.47,6.104326087936088,-0.19009414846057837,0.5130507880360662,0.2869492119639339,0.5081758025986043,0.2980110097240858,-1.0565494208978141,-0.9820784713762546,-0.07447094952155953,-0.9344974131942796,-22.650089290219434,55,14,0.18450359334766672,-0.029024694022764388
0.48,6.087061117382492,-0.29052075647353603,0.5129213365534173,0.2870786634465827,0.5081424143334067,0.29818038389673485,-1.0553395939571708,-0.9811309833489338,-0.07420861060823702,-0.9838719983927657,-22.676461977303823,55,13,0.18823974569365046,-0.03053883621026445
0.49,6.0627486569076305,-0.3904219130274712,0.5129213365534173,0.2870786634465827,0.5081012919437722,0.2982896772386381,-1.0553395939571708,-0.9804281060987574,-0.0749114878584134,-1.0347484545537198,-22.73524752913008,55,13,0.19196131810511338,-0.03208974842288551
0.5,6.031418498408863,-0.4900179065648937,0.5127837226521086,0.28721627734789146,0.5080626138948555,0.2983296162814236,-1.0540534827299863,-0.9800607365113642,-0.07399274621862217,-1.0671831273014671,-22.73662036421119,55,13,0.19566764929217825,-0.03367713342168854
0.51,5.993088787785544,-0.5894383184143945,0.5127837226521086,0.28721627734789146,0.5079984925906661,0.29833061704044833,-1.0540534827299863,-0.9797564278047558,-0.07429705492523053,-1.1016332021988315,-22.774623399773056,55,13,0.19935808795777268,-0.035300695025240685
0.52,5.947771705511296,-0.6888088202442182,0.5126306812493644,0.28736931875063565,0.5079244415309409,0.29828121099627203,-1.0526231892463962,-0.9796412641806953,-0.07298192506570089,-1.1165562091289913,-22.75141879371698,55,13,0.20303200196723994,-0.03696013637396332
0.53,5.895473754266407,-0.7881693735177809,0.5126306812493644,0.28736931875063565,0.50781414367646,0.29821311795762584,-1.0526231892463962,-0.9794440454151132,-0.07317914383128299,-1.1350556637404248,-22.771694979956543,55,13,0.20668878473497182,-0.038655163265901855
0.54,5.836200862721171,-0.887571562217146,0.5124538734985202,0.2875461265014798,0.5076888656013565,0.298111627166109,-1.0509707803600021,-0.9793328898843343,-0.07163789047566782,-1.1329412685328752,-22.72444240628711,55,13,0.21032786268153664,-0.040385483062601576
0.55,5.769957698308778,-0.986982415308637,0.5124538734985202,0.2875461265014798,0.5075219569457124,0.29801085475281514,-1.0509707803600021,-0.9790238420228848,-0.0719469383371173,-1.1372789738377458,-22.730747127798498,55,13,0.2139486992186897,-0.042150808693547696
0.56,5.696753984441836,-1.0861794549885293,0.49105387349852025,0.3089461265014798,0.5069329984360612,0.29829932330425707,-0.8509707803600022,-0.9749237155691781,0.12395293520917594,0.5805691585243841,-15.414897010799944,51,21,0.21755080052104836,-0.04395085602261426
0.57,5.6170226122663935,-1.1718072608480483,0.49105387349852025,0.3089461265014798,0.5028689188795236,0.3020385532232203,-0.8509707803600022,-0.938459652599548,0.08748887223954582,0.5597445074699652,-15.613918504943896,52,20,0.22113390860104526,-0.04578497462081754
0.58,5.532069744719001,-1.2381955416667112,0.48715099743260876,0.3128490025673913,0.4992385212526233,0.3053282365466196,-0.8144953031084927,-0.9061228257289893,0.09162752262049656,0.579151580277766,-14.799264850754849,51,21,0.22469822361919814,-0.047651757768816125
0.59,5.443209134848792,-1.2860238910562765,0.48715099743260876,0.3128490025673913,0.495588346160207,0.3086300760196163,-0.8144953031084927,-0.8736367763579008,0.059141473249408105,0.3248089445609049,-15.3029120058429,51,21,0.228244022445183,-0.049549822367571446
0.6,5.351690003151953,-1.3172876269568823,0.48672326547616174,0.3132767345238383,0.4925484878677033,0.3113216851781379,-0.8104978081884272,-0.8468542181755393,0.03635640998711209,0.1055128672258317,-15.640786590947402,52,20,0.23177162049535957,-0.051477873050472044
0.61,5.25856241538587,-1.334809596834103,0.48672326547616174,0.3132767345238383,0.48998520978607174,0.3135437129901282,-0.8104978081884272,-0.8244929756819791,0.013995167493551897,-0.09826147239254138,-16.04627538195813,52,20,0.23528129915733878,-0.05343481857866503
0.62,5.16469324790776,-1.3410768301973324,0.4864622595059163,0.3135377404940837,0.4878775063625529,0.31532305561969665,-0.8080585000552927,-0.8063292090787677,-0.0017292909765249664,-0.24347555463567785,-16.292617165958358,52,20,0.23877330200744848,-0.055419753830160866
0.63,5.070788469913129,-1.3381002848867118,0.4864622595059163,0.3135377404940837,0.4861075994618113,0.31678217548170046,-0.8080585000552927,-0.7912402989724805,-0.01681820108281218,-0.3750151139338117,-16.56582286957528,53,19,0.24224783440587913,-0.05743193598619937
0.64,4.977427384707284,-1.327571119959303,0.48631808933463777,0.3136819106653623,0.48465150920510075,0.3179483943004456,-0.8067111152769885,-0.7789865182460524,-0.027724597030936105,-0.47115195247426583,-16.740789989071267,53,19,0.24570506971361025,-0.05947075024865578
0.65,4.885080755413204,-1.310855292043321,0.48631808933463777,0.3136819106653623,0.48343295197774233,0.3188999123254827,-0.8067111152769885,-0.7688459796834562,-0.03786513559353222,-0.5580530668169243,-16.923974029080654,53,19,0.24914514832316725,-0.0615356895395729
0.66,4.7941337200578955,-1.2890937806856873,0.4862562377361787,0.31374376226382134,0.4824304571953531,0.3196586649796564,-0.806133062954941,-0.7606158514752184,-0.04551721147972265,-0.6262827517669831,-17.054790295523723,53,19,0.2525681798942541,-0.06362633004322024
0.67,4.70489838830981,-1.2632239570722326,0.4862562377361787,0.31374376226382134,0.48159759260173474,0.3202701279290585,-0.806133062954941,-0.7538666573489545,-0.0522664056059865,-0.6881916274749799,-17.181271692568483,53,19,0.25597424121761714,-0.06574231567948444
0.68,4.617628245449371,-1.2340271762378476,0.48625313207742077,0.3137468679225793,0.48091407814279996,0.32075228916283804,-0.8061040381067359,-0.7484195746727194,-0.057684463434016564,-0.7427588422753785,-17.287550716602052,53,19,0.2593633759749012,-0.06788334115116311
0.69,4.532526838330841,-1.2021649346368382,0.48625313207742077,0.3137468679225793,0.48035365857245493,0.32112791448107114,-0.8061040381067359,-0.7440455331373074,-0.06205850496942855,-0.7922828715302761,-17.37953816410062,53,19,0.2627355925976061,-0.0700491401046946
0.7,4.4497563686047945,-1.168186975206633,0.4862923258445682,0.3137076741554318,0.4798957769275173,0.3214130588587324,-0.8064703349959643,-0.7405734489195556,-0.06589688607640876,-0.8416506598487254,-17.47323014835446,53,19,0.2660908632588452,-0.07223947371808384
0.71,4.369443912274339,-1.1325778421770742,0.4862923258445682,0.3137076741554318,0.4795276342812893,0.32161523113396306,-0.8064703349959643,-0.7379084259220852,-0.06856190907387916,-0.8858300742856364,-17.544145974358162,54,18,0.26942912287888465,-0.07445412177382162
0.72,4.291686206324847,-1.0957365306322866,0.4863619141609632,0.31363808583903685,0.4792276037461876,0.32175023542735876,-0.807120693093114,-0.7358755528917237,-0.07124514020139028,-0.9338972282904374,-17.631201586185227,54,18,0.27275026869541513,-0.07669287553087045
0.73,4.216554461243601,-1.058030845722645,0.4863619141609632,0.31363808583903685,0.4789919176680413,0.3218157605677434,-0.807120693093114,-0.7344680238331677,-0.07265266925994629,-0.9755194138140431,-17.68810845157941,54,18,0.27605416123042015,-0.07895553128485545
0.74,4.144096757420923,-1.0197570576743358,0.48645291756463893,0.3135470824353611,0.47879775094825033,0.3218285840120115,-0.8079711921928872,-0.7335007800758827,-0.07447041211700445,-1.0227443615378728,-17.770162907990446,54,18,0.2793406252867375,-0.08124188673664012
0.75,4.074342175463227,-0.9812000782226132,0.48645291756463893,0.3135470824353611,0.47864754995404063,0.3217805298225334,-0.8079711921928872,-0.7330234585584449,-0.07494773363444229,-1.0615270898770222,-17.815783846026164,54,18,0.2826094532445911,-0.08355173679426356
0.76,4.007301779427535,-0.9425796558543965,0.48655834992258695,0.3134416500774131,0.4785176666221522,0.32169011012963133,-0.8089565413325879,-0.7328390490304716,-0.07611749230211629,-1.106005442826251,-17.891675607355804,54,18,0.28586040780903477,-0.08588487287479969
0.77,3.942972521657386,-0.9041147097590678,0.48655834992258695,0.3134416500774131,0.47841502922410495,0.3215461080617603,-0.8089565413325879,-0.7330323418801151,-0.07592419945247275,-1.139709525307969,-17.92605925490988,54,18,0.28909322754023614,-0.08824108072849522
0.78,3.8813374593587637,-0.8659611734834404,0.48667274311967074,0.3133272568803293,0.47831585275531074,0.32136908944317044,-0.8100256366324368,-0.7333960902436465,-0.07662954638879027,-1.1782248235753394,-17.99318787328963,54,18,0.2923076311912037,-0.09062014216208579
0.79,3.8223696761235826,-0.8282791050823535,0.48667274311967074,0.3133272568803293,0.47823052189483395,0.32114670174876514,-0.8100256366324368,-0.7340365427386392,-0.0759890938937976,-1.2037046482236888,-18.015088198415196,54,18,0.29550332496084725,-0.09302183458980223
0.8,3.7660321230942544,-0.7911661182036099,0.4867919521512787,0.31320804784872136,0.4781359150605849,0.3209014847219355,-0.8111397397315765,-0.7347403286852776,-0.07639941104629888,-1.2327227892813786,-18.070597040593466,54,18,0.2986800078656351,-0.09544593461873307
0.81,3.712281630792582,-0.7547261904796057,0.4867919521512787,0.31320804784872136,0.47804528133266194,0.3206210755713799,-0.8111397397315765,-0.7356271297256171,-0.07551261000595944,-1.2468776018639365,-18.07858865458371,54,18,0.30183737989406406,-0.09789221890679796
0.82,3.661068568089741,-0.7190015485900063,0.4869131039449529,0.31308689605504714,0.47793689406651324,0.3203295815708997,-0.8122719994855407,-0.7364827686710913,-0.07578923081444944,-1.2634229382491,-18.1203277935175,54,18,0.3049751475913088,-0.10036046896747686
0.83,3.6123408948188187,-0.6840424457613303,0.4869131039449529,0.31308689605504714,0.4778265123672504,0.3200150876195421,-0.8122719994855407,-0.7374365642416276,-0.07483543524391312,-1.263987471868371,-18.113644552123535,54,18,0.30809303212834804,-0.10285047278935934
0.84,3.5660436839427505,-0.6498393210274187,0.48703458628447016,0.3129654137155299,0.477694314235982,0.31970263581167085,-0.8134073484529921,-0.7382788711416408,-0.0751284773113513,-1.2663277941788142,-18.140858934510582,54,18,0.3111907741715015,-0.10536203014987809
0.85,3.5221230896782947,-0.6163932016942468,0.48703458628447016,0.3129654137155299,0.47755831572312857,0.31938066564370293,-0.8134073484529921,-0.7391478975674096,-0.0742594508855825,-1.2524381654153602,-18.119933893043353,54,18,0.31426814087856764,-0.10789495436463334
0.86,3.480525678553488,-0.5836489370286986,0.4871560034771654,0.3128439965228346,0.4774007802980467,0.31907441560257116,-0.8145420885716392,-0.7398428256797922,-0.07469926289184703,-1.2405149517177014,-18.1336330735872,54,18,0.317324929181003,-0.11044907738567829
0.87,3.4412021594837086,-0.5515662740897633,0.4871560034771654,0.3128439965228346,0.47724174112329776,0.31877217021202,-0.8145420885716392,-0.7405120136041019,-0.07403007496753733,-1.2130011903534967,-18.10032787270034,54,18,0.3203609708782093,-0.11302425103100529
0.88,3.4041064156849936,-0.5200540197615721,0.4872780545080369,0.31272194549196314,0.47706534916168064,0.318498647933219,-0.8156827524115595,-0.7409658935909419,-0.07471685882061763,-1.1885663290633306,-18.103320864011604,54,18,0.32337613366190526,-0.11562035120564772
0.89,3.3691988576781173,-0.4890421992887653,0.4872780545080369,0.31272194549196314,0.4768933803085347,0.31824120630404695,-0.8156827524115595,-0.741365299086391,-0.07431745332516848,-1.1499513770952554,-18.060855654713627,54,18,0.326370323769372,-0.11823727802877464
0.9,3.336445035253639,-0.4584161989735624,0.48740231704770054,0.3125976829522995,0.47671130800505623,0.3180234683359312,-0.816844084557949,-0.7415319610706778,-0.07531212348727123,-1.1164063257300538,-18.057470670077628,54,18,0.32934348438953054,-0.12087495866232613
0.91,3.305818521966814,-0.42809070492905815,0.48740231704770054,0.3125976829522995,0.4765423273738168,0.3178309951115453,-0.816844084557949,-0.7416417395433248,-0.0752023450146242,-1.0706266944821363,-18.01009464303484,54,18,0.3322955957082808,-0.1235333459058802
0.92,3.2772990062315,-0.3979422950465761,0.4875309453358182,0.31246905466418184,0.47637237220666395,0.31768597434062584,-0.8180462180917586,-0.7415252236730753,-0.07652099441868332,-1.0325981963317286,-18.00564118089528,54,18,0.3352266707012972,-0.1262124193377626
0.93,3.250874683304818,-0.36788603561412786,0.4875309453358182,0.31246905466418184,0.47622569552397787,0.31757136493447713,-0.8180462180917586,-0.7413753765864519,-0.07667084150530667,-0.9844972017721847,-17.958111871515126,54,18,0.3381367527998804,-0.12891218217077452
0.94,3.2265397668750997,-0.33780468245251766,0.48766630978238296,0.3123336902176171,0.47608764898099193,0.3175078723955986,-0.8193113063774108,-0.7410269933896887,-0.0782843129877221,-0.9472186938099038,-17.95817469915859,54,18,0.34102590943757516,-0.13163266067912655
0.95,3.2042964379358145,-0.30762886208872176,0.48766630978238296,0.3123336902176171,0.47598317344443763,0.3174752516905833,-0.8193113063774108,-0.740691223148852,-0.07862008322855873,-0.9018931735451352,-17.915135680350726,54,18,0.3438942279218585,-0.1343738993713022
0.96,3.184151772646629,-0.2772610360495482,0.4878106195017529,0.3121893804982471,0.4758959614123437,0.3174929845108244,-0.8206599953434851,-0.7402008266426134,-0.08045916870087166,-0.870487116008833,-17.924811162559763,54,18,0.3467418074045179,-0.13713595895538322
0.97,3.166119364778547,-0.24666010460969376,0.4878106195017529,0.3121893804982471,0.4758513010622823,0.3175373270181489,-0.8206599953434851,-0.7397849254398757,-0.08087506990360938,-0.8325877767543935,-17.89016823603964,54,18,0.3495687538097362,-0.1399189101489521
0.98,3.150215723192566,-0.21575857618732613,0.487965574936648,0.31203442506335205,0.4758302673663056,0.3176270666065223,-0.8221081769780186,-0.7392672932700154,-0.08284088370800324,-0.8113570767929912,-17.913359465284376,54,18,0.3523751710974202,-0.14272283068259492
0.99,3.1364617367128735,-0.18455221675814026,0.487965574936648,0.31203442506335205,0.47585822354827845,0.3177350263133194,-0.8221081769780186,-0.7388934450231733,-0.0832147319548453,-0.7844479100641495,-17.889752725111197,54,18,0.35516115623432487,-0.14554779828814807
1.0,3.1248786478682113,-0.15300940136165406,0.4881320960576447,0.31186790394235536,0.47591292525793577,0.3178800242840953,-0.823664449136866,-0.7384714998777592,-0.08519294925910681,-0.7762822273267925,-17.928629776834498,54,18,0.3579267906883227,-0.14839388741504886
1.01,3.1154895601883816,-0.12116611965380351,0.4881320960576447,0.31186790394235536,0.4760196383372052,0.31803187507088393,-0.823664449136866,-0.7382605760108473,-0.08540387312601871,-0.7623547256358673,-17.91708284436064,54,18,0.36067213641912316,-0.1512611620799506
1.02,3.108315137462853,-0.08902718904287997,0.48831016293312435,0.3116898370668757,0.4761524562062014,0.3182102423564577,-0.825328625543218,-0.7380477282698306,-0.08728089727338739,-0.7683398984359336,-17.971789398511557,54,18,0.36339722847319805,-0.1541496730430744
1.03,3.103375359956962,-0.05666655884652816,0.48831016293312435,0.3116898370668757,0.4763364931995101,0.31838266052048836,-0.825328625543218,-0.7381020218645873,-0.08722660367863067,-0.7675543576805725,-17.97158974309317,54,18,0.3661020728191318,-0.157059451239216
1.04,3.1006836067676864,-0.024339546630182795,0.5097101629331243,0.2902898370668757,0.47695069811051116,0.31816197289502446,-1.025328625543218,-0.7420033888574142,-0.28332523668580367,-2.4890555069189313,-25.293092665110514,55,11,0.36878663959837926,-0.15999050713873
1.05,3.0998334885671475,-0.005428803349741744,0.5097101629331243,0.2902898370668757,0.4810471513360492,0.314487314073484,-1.025328625543218,-0.7783169965540427,-0.24701162898917517,-2.472272570472798,-25.099656930478382,55,11,0.37145055454270176,-0.16294310316902577
1.06,3.0995520824140197,-0.005616738367919598,0.5124651560025881,0.2875348439974119,0.48469412169277015,0.31128134995239876,-1.0510762243232536,-0.8103400548615484,-0.24073616946170528,-2.404208736605135,-25.52761149325011,55,11,0.3740927570322406,-0.16591803897620938
1.07,3.0985757333647306,-0.02352726530053826,0.5124651560025881,0.2875348439974119,0.48818051736549983,0.3082461301700924,-1.0510762243232536,-0.8408148934364835,-0.21026133088677013,-2.156768213874167,-25.04112774955491,55,11,0.37671214210073783,-0.16891605240793617
1.08,3.0957451938877534,-0.05687858447518001,0.5124251935731619,0.2875748064268382,0.49108020441753375,0.3057990684140811,-1.0507027436744096,-0.8657997009507132,-0.1849030427236964,-1.9226481492884757,-24.57854899023797,55,11,0.37930763416862057,-0.17193775586441068
1.09,3.0900985559435643,-0.1027439410777397,0.5124251935731619,0.2875748064268382,0.49346494340704106,0.30386028914302743,-1.0507027436744096,-0.886003057308475,-0.16469968636593468,-1.740956336495561,-24.21070974752823,55,12,0.38187826286920895,-0.17498357851511587
1.1,3.0808594070233175,-0.1584745877536065,0.4910251935731619,0.30897480642683817,0.49502010317583,0.30273717133960154,-0.8507027436744097,-0.8985183730664879,0.047815629392078174,0.11605385007596919,-16.599094081057984,53,19,0.38442316182368336,-0.17805377993426005
1.11,3.0678223088678047,-0.20872705269772082,0.4910251935731619,0.30897480642683817,0.4927686433103511,0.30540058845162976,-0.8507027436744097,-0.875551658218324,0.024848914543914358,0.19523745285301844,-16.569405485340493,53,19,0.3869418765711022,-0.1811482146140861
1.12,3.0517713975603864,-0.2462609184145816,0.4877975599183314,0.31220244008166864,0.49069444669482104,0.3078617550793786,-0.8205379431619753,-0.854358372034778,0.03382042887280279,0.23001744299093285,-15.81068190111956,52,20,0.3894347084684475,-0.18426608892204735
1.13,3.0335854629321033,-0.27093482753412007,0.4877975599183314,0.31220244008166864,0.48848933747337675,0.31042533868697697,-0.8205379431619753,-0.8320747606841109,0.011536817522135645,0.023322597575447745,-16.174673636261723,52,20,0.39190203763622855,-0.18740654568499274
1.14,3.0141318949124174,-0.28394520017655006,0.4876389862323344,0.3123610137676656,0.4867009657571023,0.31254165045080606,-0.8190559460965833,-0.8138285761976458,-0.005227369898937462,-0.17736445399867795,-16.486092042313423,53,20,0.3943442456667063,-0.19056873677964448
1.15,2.99414064757811,-0.287410244329099,0.4876389862323344,0.3123610137676656,0.4852602515008775,0.31427922029001243,-0.8190559460965833,-0.7989767813591827,-0.020079164737400568,-0.3525189294286344,-16.7949730638104,53,19,0.39676161941089166,-0.19375190454503902
1.16,2.974206085203615,-0.2831771472583354,0.4875981944628842,0.31240180553711583,0.4841260314213258,0.3156801117919651,-0.8186747146063942,-0.7871304655577606,-0.03154424904863362,-0.4908500949601286,-17.03419838820621,53,19,0.39915435392600784,-0.19695538283612568
1.17,2.9548054547473392,-0.2727769396766978,0.4875981944628842,0.31240180553711583,0.4832315412742839,0.3168133464263252,-0.8186747146063942,-0.7776551161119569,-0.04101959849443726,-0.6016162621276193,-17.23607296102191,53,19,0.40152256856719787,-0.20017858830368787
1.18,2.9363214133751026,-0.25744698723586135,0.48763750448065407,0.312362495519346,0.48253338817820574,0.3177257861363339,-0.8190420979500378,-0.7701289815040738,-0.04891311644596397,-0.6897867536354868,-17.40792207147175,53,19,0.403866326332694,-0.20342100965772947
1.19,2.9190590036433783,-0.23820518220441084,0.48763750448065407,0.312362495519346,0.481995584969923,0.31845790801714,-0.8190420979500378,-0.7641947521158086,-0.05484734583422923,-0.7525781336091721,-17.529167092873255,54,19,0.4061856485707543,-0.20668220037831492
1.2,2.9032607577570766,-0.21584245560750392,0.48773110061052727,0.3122688993894728,0.48157939885386136,0.3190537262244576,-0.8199168281357689,-0.7594657599504848,-0.06045106818528412,-0.8038693835240784,-17.651585444898846,54,18,0.4084805277865551,-0.20996177232892718
1.21,2.889119882746734,-0.19101731787852055,0.48773110061052727,0.3122688993894728,0.48127212577820017,0.3195317585160758,-0.8199168281357689,-0.7557961087015157,-0.06412071943425324,-0.8323874422585394,-17.716725393601845,54,18,0.4107509383729165,-0.2132593900295252
1.22,2.876789354979058,-0.16421622522886017,0.4878622006325722,0.31213779936742786,0.4810392268621144,0.31993261104000037,-0.8211420619866558,-0.7528346533743648,-0.06830740861229101,-0.8580330605067166,-17.805920256047035,54,18,0.4129968433874871,-0.21657476659373817
1.23,2.866392027467134,-0.13585796752629012,0.4878622006325722,0.31213779936742786,0.4808842480358892,0.3202587708766455,-0.8211420619866558,-0.7505863418656249,-0.07055572012103095,-0.8636539445255195,-17.834217168689385,54,18,0.4152182015159062,-0.21990765822621594
1.24,2.8580253268868034,-0.10622974169994659,0.48802021299923337,0.3119797870007667,0.48077540959941556,0.32054773063227304,-0.8226188130769475,-0.7487274718090772,-0.07389134126787034,-0.8733913593418303,-17.90356859023815,54,18,0.41741496893108415,-0.22325786079499405
1.25,2.8517690490541048,-0.07559824366791838,0.48802021299923337,0.3119797870007667,0.4807272828353684,0.3207900388734353,-0.8226188130769475,-0.7473702988875378,-0.0752485141894097,-0.8658434915682713,-17.90992667883444,54,18,0.4195871031337655,-0.22662520363565283
1.26,2.8476868602269256,-0.0441276399838608,0.48819856483122614,0.3118014351687739,0.4807093659806432,0.3210204745409492,-0.8242856526282814,-0.746209773082682,-0.07807587954559936,-0.8682295408408605,-17.97033062569083,54,18,0.42173456104256857,-0.23000954579282498
1.27,2.845832389837846,-0.011996012305791897,0.48819856483122614,0.3118014351687739,0.4807435134530301,0.3212204010152896,-0.8242856526282814,-0.7454351048492548,-0.07885054777902656,-0.8558474838047789,-17.966234631904115,54,18,0.42385730053784887,-0.23341076876473332
1.28,2.8462483978423085,0.020700767654459336,0.4883930935742617,0.31160690642573835,0.4807991649894081,0.32142236151590464,-0.8261036782641278,-0.7447514181004837,-0.08135226016364405,-0.8582035115679351,-18.026279717429926,54,18,0.42595527591994764,-0.23682877210126194
1.29,2.848971654173399,0.05382805058465047,0.4883930935742617,0.31160690642573835,0.48090278088072347,0.3216005164467747,-0.8261036782641278,-0.7444031048315367,-0.08170057343259107,-0.8478389134139643,-18.020303286186575,54,18,0.4280284380874621,-0.24026346521128422
1.3,2.8540288858390435,0.0871015237760954,0.5097930935742617,0.2902069064257384,0.48143072962557093,0.32137768136894834,-1.0261036782641277,-0.7479114404515075,-0.27819223781262026,-2.5566473872877222,-25.332517349510656,55,11,0.4300767271541687,-0.2437147632947316
1.31,2.8610218992040033,0.10713317066511369,0.5097930935742617,0.2902069064257384,0.4854364817662815,0.31769811485653987,-1.0261036782641277,-0.7838241444380453,-0.24227953382608247,-2.5259633615887642,-25.128459742106315,55,11,0.4320997100019942,-0.24718278924920636
1.32,2.8686778492078084,0.10824506066017983,0.5124977501465479,0.28750224985345224,0.48898949169781125,0.31448867537065084,-1.0513808424911009,-0.8154243753605629,-0.23595646713053797,-2.440340644832469,-25.52897604860707,55,11,0.43409618084559515,-0.250668080493593
1.33,2.8757350992689674,0.09185133881073852,0.5124977501465479,0.28750224985345224,0.49237393596337314,0.31146017743083637,-1.0513808424911009,-0.8453913950118542,-0.20598944747924663,-2.181290949189674,-25.03464367259274,55,11,0.43606491674453235,-0.2541711238078811
1.34,2.881040251317348,0.06025078785137096,0.5124653555178877,0.28753464448211224,0.4951756502711712,0.3090206015557619,-1.0510780889522222,-0.8698834052121932,-0.181194683740029,-1.9399770744736546,-24.57074289431886,55,12,0.43800476028904356,-0.25769230144158944
1.35,2.8836390884313716,0.01635476466085671,0.5124653555178877,0.28753464448211224,0.4974699278275782,0.30708749011738784,-1.0510780889522222,-0.8896375593934128,-0.1614405295588094,-1.7546497729401145,-24.20300410060264,55,12,0.4399146997839794,-0.2612318446363828
1.36,2.882763322046857,-0.037210848538130226,0.49106535551788777,0.3089346444821123,0.49894228670910107,0.30596741435404945,-0.8510780889522223,-0.9017517399768767,0.05067365102465449,0.10104547877637993,-16.596155848539087,53,20,0.4417938600652163,-0.26478984053192794
1.37,2.878218968339333,-0.08513387559240497,0.49106535551788777,0.3089346444821123,0.49661660070987795,0.30862810956164904,-0.8510780889522223,-0.878450893216023,0.027372804263800732,0.17319272292283525,-16.576531193677027,53,20,0.44364185109242715,-0.2683660563862052
